latitude,longitude,depth,mag 
40.8054,-74.0241,-0.17860247344094837,23
40.8054,-74.0241,-0.17860247344094837,23
43.6509,-79.362,-0.5491499966791757,11
43.8501,-79.5163,-0.6417868774887325,8
45.4289,-75.6844,-0.3021183145203575,19
45.5029,-73.5723,-0.3947551953299143,16
43.652,-79.3633,-0.5182710364093235,12
52.3563,4.95714,1.9829247454487113,93
43.6447,-79.3841,-0.36387623506006206,17
53.5181,-113.5797,1.7667720235597453,86
52.3563,4.95714,2.044682665988416,95
45.5029,-73.5723,-0.3947551953299143,16
45.5029,-73.5723,-0.3947551953299143,16
43.6655,-79.4204,-0.36387623506006206,17
45.4215,-75.6972,2.8784145932744276,122
43.8025,-79.344,-0.580028956949028,10
43.652,-79.3633,-0.4565131158696189,14
43.8259,-79.2518,1.0874348976229953,64
43.652,-79.3633,-0.48739207613947116,13
40.8054,-74.0241,-0.17860247344094837,23
45.4347,-76.3518,-0.4565131158696189,14
43.6655,-79.4204,-0.3021183145203575,19
52.3563,4.95714,1.9829247454487113,93
40.8302,-74.1299,-0.17860247344094837,23
39.0438,-77.4874,0.1610660895274267,34
43.652,-79.3633,-0.4565131158696189,14
37.3598,-121.981,1.5814982619406317,80
43.6509,-79.362,-0.6109079172188803,9
39.0438,-77.4874,-0.24036039398065293,21
52.3563,4.95714,1.9829247454487113,93
43.652,-79.3633,-0.4565131158696189,14
43.652,-79.3633,-0.48739207613947116,13
43.6655,-79.4204,-0.36387623506006206,17
43.8025,-79.344,-0.48739207613947116,13
51.4742,-0.0797189,1.9829247454487113,93
43.652,-79.3633,-0.48739207613947116,13
43.623,-79.3936,2.8784145932744276,122
51.4742,-0.0797189,1.8902878646391545,90
45.5029,-73.5723,-0.3947551953299143,16
43.652,-79.3633,-0.48739207613947116,13
45.4215,-75.6972,2.754898752195018,118
43.6486,-79.3817,0.13018712925757445,33
43.6486,-79.3817,0.13018712925757445,33
43.6446,-79.3842,-0.3947551953299143,16
43.6532,-79.3832,-0.17860247344094837,23
43.652,-79.3633,-0.48739207613947116,13
43.821,-79.3436,-0.48739207613947116,13
43.7694,-79.4921,0.0375502484480176,30
37.3598,-121.981,1.5814982619406317,80
40.7128,-74.0059,1.2418296989722566,69
43.652,-79.3633,-0.48739207613947116,13
40.8302,-74.1299,-0.14772351317109608,24
43.6477,-79.5615,-0.2712393542505052,20
45.4215,-75.6972,2.940172513814132,124
43.652,-79.3633,-0.5182710364093235,12
43.782,-79.4713,-0.580028956949028,10
40.3136,-74.0653,-0.36387623506006206,17
45.5029,-73.5723,-0.36387623506006206,17
43.8669,-79.4414,-0.4565131158696189,14
40.8054,-74.0241,-0.17860247344094837,23
51.4742,-0.0797189,1.8902878646391545,90
45.5029,-73.5723,-0.33299727479020974,18
49.2827,-123.121,1.3344665797818134,72
49.2827,-123.121,1.2727086592421089,70
49.2827,-123.121,1.3035876195119611,71
43.652,-79.3633,-0.5182710364093235,12
49.2827,-123.121,1.3035876195119611,71
43.652,-79.3633,-0.5182710364093235,12
49.2827,-123.121,1.3035876195119611,71
43.6493,-79.3912,-0.48739207613947116,13
43.652,-79.3633,-0.48739207613947116,13
43.652,-79.3633,-0.5182710364093235,12
43.652,-79.3633,-0.5182710364093235,12
49.2827,-123.121,1.3035876195119611,71
43.652,-79.3633,-0.5182710364093235,12
49.2827,-123.121,1.3344665797818134,72
43.652,-79.3633,-0.48739207613947116,13
43.6934,-79.4857,-0.14772351317109608,24
43.652,-79.3633,-0.48739207613947116,13
43.6383,-79.4301,-0.17860247344094837,23
49.2827,-123.121,1.3035876195119611,71
49.2827,-123.121,1.3962245003215181,74
49.2827,-123.121,1.3344665797818134,72
49.2827,-123.121,1.3035876195119611,71
43.6446,-79.3842,-0.3947551953299143,16
49.2827,-123.121,1.3035876195119611,71
43.6414,-79.3772,-0.48739207613947116,13
43.652,-79.3633,-0.48739207613947116,13
43.652,-79.3633,-0.5182710364093235,12
43.6532,-79.3832,-0.48739207613947116,13
43.652,-79.3633,-0.5182710364093235,12
45.6453,-74.9496,0.006671288178165313,29
43.6387,-79.4262,-0.14772351317109608,24
43.6899,-79.3853,-0.5182710364093235,12
43.652,-79.3633,-0.4256341555997666,15
40.7357,-74.1724,-0.4565131158696189,14
43.652,-79.3633,-0.5182710364093235,12
43.782,-79.4713,-0.6109079172188803,9
49.2827,-123.121,1.3035876195119611,71
43.652,-79.3633,-0.5182710364093235,12
49.2827,-123.121,1.3035876195119611,71
49.2827,-123.121,1.3035876195119611,71
43.623,-79.3936,-0.6417868774887325,8
43.652,-79.3633,-0.5182710364093235,12
43.6404,-79.3995,-0.48739207613947116,13
49.2827,-123.121,1.3035876195119611,71
45.5029,-73.5723,0.28458193060683584,38
43.6486,-79.3817,0.13018712925757445,33
43.652,-79.3633,-0.5182710364093235,12
43.652,-79.3633,-0.5182710364093235,12
43.6446,-79.3842,-0.3947551953299143,16
43.6486,-79.3817,0.13018712925757445,33
43.652,-79.3633,-0.48739207613947116,13
43.6512,-79.4828,-0.3947551953299143,16
42.4184,-71.1321,0.191945049797279,35
43.623,-79.3936,2.847535633004575,121
43.7059,-79.3464,0.0375502484480176,30
43.8025,-79.344,-0.6109079172188803,9
43.6486,-79.3817,0.1610660895274267,34
43.6033,-79.538,-0.4256341555997666,15
43.6447,-79.3841,-0.20948143371080064,22
43.6532,-79.3832,-0.5182710364093235,12
43.652,-79.3633,-0.5491499966791757,11
43.6383,-79.4301,0.191945049797279,35
43.8025,-79.344,-0.5182710364093235,12
43.6414,-79.3772,-0.48739207613947116,13
43.652,-79.3633,-0.5182710364093235,12
43.6447,-79.3841,-0.48739207613947116,13
43.8025,-79.344,-0.580028956949028,10
43.6629,-79.3987,0.191945049797279,35
43.6629,-79.3987,0.22282401006713126,36
43.652,-79.3633,-0.48739207613947116,13
25.7617,-80.1918,0.6860084141149154,51
43.782,-79.4713,-0.580028956949028,10
43.652,-79.3633,-0.5182710364093235,12
43.6404,-79.3995,-0.580028956949028,10
43.6655,-79.4204,0.13018712925757445,33
43.652,-79.3633,-0.5182710364093235,12
44.0565,-79.4555,-0.24036039398065293,21
43.6509,-79.362,-0.5491499966791757,11
43.6446,-79.3842,0.1610660895274267,34
49.2672,-122.738,-0.580028956949028,10
43.652,-79.3633,-0.48739207613947116,13
43.6861,-79.4025,-0.580028956949028,10
43.652,-79.3633,-0.4565131158696189,14
43.652,-79.3633,-0.4256341555997666,15
43.6449,-79.3843,-0.3947551953299143,16
43.6404,-79.3995,-0.4565131158696189,14
43.652,-79.3633,-0.4256341555997666,15
45.5029,-73.5723,-0.3947551953299143,16
43.6656,-79.383,-0.36387623506006206,17
43.821,-79.3436,-0.5182710364093235,12
43.6033,-79.538,-0.4256341555997666,15
43.623,-79.3936,3.063688354893541,128
43.652,-79.3633,-0.48739207613947116,13
43.6449,-79.3843,-0.024207672091686967,28
43.652,-79.3633,-0.48739207613947116,13
43.782,-79.4713,-0.4565131158696189,14
43.6387,-79.4262,-0.14772351317109608,24
43.6447,-79.3841,-0.5182710364093235,12
43.652,-79.3633,-0.5182710364093235,12
43.652,-79.3633,-0.5182710364093235,12
43.6509,-79.362,-0.580028956949028,10
43.6456,-79.3754,-0.48739207613947116,13
43.821,-79.3436,-0.36387623506006206,17
40.7357,-74.1724,-0.3947551953299143,16
43.6509,-79.362,-0.6109079172188803,9
43.6509,-79.362,-0.580028956949028,10
43.652,-79.3633,-0.48739207613947116,13
43.6446,-79.3842,-0.17860247344094837,23
43.6446,-79.3842,-0.4256341555997666,15
43.6605,-79.4633,0.13018712925757445,33
43.8025,-79.344,-0.580028956949028,10
43.6446,-79.3842,-0.3947551953299143,16
43.6509,-79.362,-0.580028956949028,10
43.8599,-79.341,0.4389767319560972,43
43.652,-79.3633,-0.5182710364093235,12
53.2768,-3.01545,1.7050141030200407,84
43.6447,-79.3841,-0.5182710364093235,12
43.652,-79.3633,-0.5182710364093235,12
39.7106,-104.988,0.6551294538450632,50
43.6561,-79.3406,-0.4256341555997666,15
43.6033,-79.538,-0.3947551953299143,16
43.6447,-79.3841,-0.3947551953299143,16
43.6446,-79.3842,-0.4256341555997666,15
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.6532,-79.3832,-0.48739207613947116,13
43.652,-79.3633,-0.6109079172188803,9
43.6486,-79.3817,0.191945049797279,35
43.6486,-79.3817,0.191945049797279,35
43.8259,-79.2518,0.5624925730355064,47
43.652,-79.3633,-0.6417868774887325,8
43.6446,-79.3842,-0.4565131158696189,14
43.3688,-79.7556,-0.48739207613947116,13
45.5029,-73.5723,-0.1168445529012438,25
43.8025,-79.344,-0.6109079172188803,9
43.6446,-79.3842,-0.3947551953299143,16
43.6509,-79.362,-0.5491499966791757,11
43.652,-79.3633,-0.6109079172188803,9
43.6509,-79.362,-0.6109079172188803,9
43.6532,-79.3832,-0.48739207613947116,13
43.8092,-79.3427,-0.6417868774887325,8
43.652,-79.3633,-0.6109079172188803,9
45.4174,-75.698,0.5316136127656541,46
43.6509,-79.362,-0.33299727479020974,18
43.8025,-79.344,-0.5182710364093235,12
43.7801,-79.3479,0.22282401006713126,36
43.652,-79.3633,-0.580028956949028,10
43.6665,-79.8054,0.5624925730355064,47
43.652,-79.3633,-0.6417868774887325,8
43.652,-79.3633,-0.3947551953299143,16
43.8795,-79.7379,0.13018712925757445,33
43.652,-79.3633,-0.5182710364093235,12
43.6449,-79.3843,-0.5182710364093235,12
43.652,-79.3633,-0.6417868774887325,8
45.4347,-76.3518,-0.48739207613947116,13
43.4462,-79.6686,-0.33299727479020974,18
43.6447,-79.3841,-0.5182710364093235,12
43.652,-79.3633,-0.6417868774887325,8
43.8025,-79.344,-0.6109079172188803,9
43.6655,-79.4204,0.963919056543586,60
43.652,-79.3633,-0.48739207613947116,13
43.652,-79.3633,-0.5182710364093235,12
49.2672,-122.738,-0.6109079172188803,9
43.6404,-79.3995,-0.4565131158696189,14
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.48739207613947116,13
43.652,-79.3633,-0.5182710364093235,12
34.0504,-118.374,1.7976509838295978,87
43.652,-79.3633,-0.580028956949028,10
43.6934,-79.4857,-0.5182710364093235,12
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6417868774887325,8
43.6541,-79.3978,-0.08596559263139153,26
37.7712,-122.4413,1.735893063289893,85
43.652,-79.3633,-0.6109079172188803,9
43.6446,-79.3842,-0.4256341555997666,15
43.6449,-79.3843,-0.5491499966791757,11
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.821,-79.3436,0.5933715333053586,48
43.652,-79.3633,-0.5182710364093235,12
43.6447,-79.3841,-0.48739207613947116,13
43.652,-79.3633,-0.6109079172188803,9
43.7615,-79.4111,-0.6109079172188803,9
43.6469,-79.3823,-0.3947551953299143,16
43.6555,-79.3626,0.3154608908766881,39
43.6509,-79.362,-0.6109079172188803,9
45.4215,-75.6972,2.940172513814132,124
43.6447,-79.3841,-0.4256341555997666,15
43.652,-79.3633,-0.6109079172188803,9
43.8599,-79.341,-0.14772351317109608,24
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6417868774887325,8
43.6447,-79.3841,-0.5182710364093235,12
43.7797,-79.3813,0.06842920871786988,31
43.623,-79.3936,3.063688354893541,128
43.6447,-79.3841,-0.5182710364093235,12
40.7128,-74.0059,-0.24036039398065293,21
43.6033,-79.538,-0.3947551953299143,16
43.6555,-79.3626,-0.17860247344094837,23
43.6541,-79.3978,-0.33299727479020974,18
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.4256341555997666,15
43.6509,-79.362,-0.6109079172188803,9
43.7208,-79.3322,-0.24036039398065293,21
43.3688,-79.7556,-0.5182710364093235,12
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.580028956949028,10
43.6509,-79.362,-0.6109079172188803,9
43.6449,-79.3843,-0.36387623506006206,17
44.7501,-79.883,0.46985569222594953,44
43.6447,-79.3841,-0.48739207613947116,13
43.8259,-79.2518,-0.3021183145203575,19
39.0438,-77.4874,-0.4256341555997666,15
43.6509,-79.362,-0.48739207613947116,13
43.6414,-79.3772,-0.580028956949028,10
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.48739207613947116,13
43.652,-79.3633,-0.5182710364093235,12
43.652,-79.3633,-0.48739207613947116,13
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.580028956949028,10
43.6509,-79.362,-0.6109079172188803,9
43.8025,-79.344,-0.6109079172188803,9
40.7128,-74.0059,-0.20948143371080064,22
43.652,-79.3633,-0.580028956949028,10
43.6414,-79.3772,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
25.7617,-80.1918,0.6551294538450632,50
40.7368,-74.1734,-0.024207672091686967,28
45.5029,-73.5723,-0.1168445529012438,25
43.623,-79.3936,3.3415989973222118,137
43.623,-79.3936,2.940172513814132,124
43.652,-79.3633,-0.6109079172188803,9
43.6447,-79.3841,-0.5182710364093235,12
41.8781,-87.6298,1.7667720235597453,86
43.6383,-79.4301,0.4389767319560972,43
25.7617,-80.1918,1.735893063289893,85
49.2827,-123.121,1.3344665797818134,72
43.652,-79.3633,-0.48739207613947116,13
43.652,-79.3633,-0.580028956949028,10
43.821,-79.3436,0.06842920871786988,31
43.7568,-79.521,-0.24036039398065293,21
43.6532,-79.3832,-0.6109079172188803,9
43.6414,-79.3772,-0.580028956949028,10
43.6446,-79.3842,-0.36387623506006206,17
43.6446,-79.3842,-0.3947551953299143,16
43.6446,-79.3842,-0.3947551953299143,16
43.6414,-79.3772,-0.580028956949028,10
43.652,-79.3633,-0.6109079172188803,9
43.6447,-79.3841,-0.48739207613947116,13
43.652,-79.3633,-0.33299727479020974,18
43.7081,-79.4479,-0.33299727479020974,18
49.2827,-123.121,1.3962245003215181,74
43.6447,-79.3841,-0.5182710364093235,12
43.6605,-79.3844,-0.20948143371080064,22
43.6512,-79.4828,-0.5182710364093235,12
43.652,-79.3633,-0.580028956949028,10
43.6532,-79.3832,-0.36387623506006206,17
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.48739207613947116,13
43.6449,-79.3843,1.056555937353143,63
40.3136,-74.0653,-0.36387623506006206,17
45.5014,-73.5627,-0.024207672091686967,28
43.652,-79.3633,-0.5182710364093235,12
43.6509,-79.362,-0.580028956949028,10
43.652,-79.3633,-0.6109079172188803,9
43.3941,-79.7916,-0.3021183145203575,19
41.8781,-87.6298,-0.6109079172188803,9
43.6449,-79.3843,1.0256769770832908,62
39.0438,-77.4874,0.13018712925757445,33
39.0438,-77.4874,0.46985569222594953,44
43.6446,-79.3842,-0.4256341555997666,15
43.623,-79.3936,2.754898752195018,118
43.6748,-79.4839,-0.024207672091686967,28
43.623,-79.3936,2.8784145932744276,122
43.6033,-79.538,-0.3947551953299143,16
43.623,-79.3936,2.940172513814132,124
43.6387,-79.4262,0.006671288178165313,29
43.6509,-79.362,-0.6109079172188803,9
43.6509,-79.362,-0.6109079172188803,9
43.652,-79.3633,-0.48739207613947116,13
43.652,-79.3633,-0.6109079172188803,9
43.6655,-79.4204,-0.5182710364093235,12
45.0292,-74.7316,-0.3947551953299143,16
43.6414,-79.3772,-0.6417868774887325,8
39.0438,-77.4874,1.7667720235597453,86
43.6447,-79.3841,-0.14772351317109608,24
43.6446,-79.3842,-0.4256341555997666,15
41.8781,-87.6298,1.8902878646391545,90
43.652,-79.3633,-0.6109079172188803,9
43.6447,-79.3841,-0.5182710364093235,12
43.6464,-79.38,6.923558388625076,253
43.6509,-79.362,-0.6109079172188803,9
43.6655,-79.4204,-0.48739207613947116,13
43.652,-79.3633,-0.6109079172188803,9
43.6447,-79.3841,-0.5182710364093235,12
43.652,-79.3633,-0.6109079172188803,9
43.6655,-79.4204,-0.14772351317109608,24
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.8025,-79.344,-0.580028956949028,10
43.6446,-79.3842,-0.3947551953299143,16
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.5182710364093235,12
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6417868774887325,8
43.8025,-79.344,-0.580028956949028,10
43.6449,-79.3843,0.9947980168134384,61
43.652,-79.3633,-0.6109079172188803,9
45.5014,-73.5627,-0.024207672091686967,28
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.5182710364093235,12
45.5029,-73.5723,0.006671288178165313,29
43.6605,-79.4633,-0.3947551953299143,16
43.652,-79.3633,-0.6109079172188803,9
43.7124,-79.3644,-0.3947551953299143,16
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6417868774887325,8
43.652,-79.3633,-0.6109079172188803,9
43.7143,-79.4065,0.2537029703369836,37
45.4347,-76.3518,-0.4565131158696189,14
43.652,-79.3633,-0.3947551953299143,16
43.6414,-79.3772,-0.6109079172188803,9
43.6655,-79.4204,1.056555937353143,63
43.821,-79.3436,0.6860084141149154,51
37.7712,-122.4413,1.735893063289893,85
43.6033,-79.538,-0.3947551953299143,16
43.6404,-79.3995,-0.3021183145203575,19
43.652,-79.3633,-0.5182710364093235,12
43.652,-79.3633,-0.6417868774887325,8
43.652,-79.3633,-0.6417868774887325,8
43.8599,-79.341,-0.2712393542505052,20
43.652,-79.3633,-0.2712393542505052,20
43.652,-79.3633,-0.5182710364093235,12
43.6532,-79.3832,-0.6417868774887325,8
43.652,-79.3633,-0.4565131158696189,14
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6417868774887325,8
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.5182710364093235,12
43.6414,-79.3772,-0.6109079172188803,9
43.6414,-79.3772,-0.6417868774887325,8
43.821,-79.3436,-0.6417868774887325,8
43.652,-79.3633,-0.6417868774887325,8
43.6509,-79.362,-0.580028956949028,10
43.652,-79.3633,-0.6109079172188803,9
43.6509,-79.362,-0.6109079172188803,9
45.573,-73.5701,0.4389767319560972,43
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6417868774887325,8
43.652,-79.3633,-0.5491499966791757,11
43.6655,-79.4204,-0.4565131158696189,14
43.6447,-79.3841,-0.5182710364093235,12
43.6655,-79.4204,-0.4565131158696189,14
43.6447,-79.3841,-0.5182710364093235,12
40.7357,-74.1724,-0.4565131158696189,14
49.2672,-122.738,-0.580028956949028,10
43.6655,-79.4204,-0.4565131158696189,14
43.623,-79.3936,0.2537029703369836,37
43.6655,-79.4204,-0.4565131158696189,14
43.7535,-79.4472,-0.5182710364093235,12
32.7834,-96.8052,0.5933715333053586,48
43.6555,-79.3626,-0.48739207613947116,13
43.6447,-79.3841,-0.5182710364093235,12
43.6532,-79.3832,0.7168873743847678,52
43.6152,-79.5574,0.006671288178165313,29
43.652,-79.3633,-0.6417868774887325,8
43.652,-79.3633,-0.6417868774887325,8
32.7834,-96.8052,0.6242504935752109,49
43.6447,-79.3841,-0.48739207613947116,13
43.6447,-79.3841,-0.5182710364093235,12
43.6655,-79.4204,1.056555937353143,63
37.7712,-122.4413,1.7667720235597453,86
43.652,-79.3633,-0.6417868774887325,8
43.6458,-79.3858,-0.3947551953299143,16
41.8781,-87.6298,1.7976509838295978,87
43.6655,-79.4204,-0.3947551953299143,16
40.7128,-74.0059,-0.20948143371080064,22
43.6915,-79.4307,0.006671288178165313,29
43.7319,-79.4928,-0.24036039398065293,21
43.6496,-79.3833,-0.4565131158696189,14
43.6447,-79.3841,-0.5182710364093235,12
45.5029,-73.5723,-0.14772351317109608,24
43.652,-79.3633,-0.6109079172188803,9
43.4816,-80.5405,-0.4565131158696189,14
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.6109079172188803,9
41.8781,-87.6298,1.7667720235597453,86
43.6447,-79.3841,-0.4565131158696189,14
43.6414,-79.3772,-0.6109079172188803,9
43.6447,-79.3841,-0.33299727479020974,18
43.652,-79.3633,-0.6109079172188803,9
43.8025,-79.344,-0.580028956949028,10
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.48739207613947116,13
43.3688,-79.7556,-0.5182710364093235,12
45.5029,-73.5723,-0.024207672091686967,28
44.0565,-79.4555,-0.580028956949028,10
43.7673,-79.4111,0.28458193060683584,38
43.652,-79.3633,-0.5182710364093235,12
43.652,-79.3633,-0.6109079172188803,9
43.9583,-78.3204,-0.5182710364093235,12
43.6473,-79.5618,-0.20948143371080064,22
43.652,-79.3633,-0.6109079172188803,9
43.6655,-79.4204,-0.5182710364093235,12
43.652,-79.3633,-0.580028956949028,10
43.6446,-79.3842,-0.6109079172188803,9
43.6449,-79.3843,1.0256769770832908,62
43.652,-79.3633,-0.5182710364093235,12
43.652,-79.3633,-0.48739207613947116,13
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.4565131158696189,14
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.36387623506006206,17
43.8669,-79.4414,-0.4565131158696189,14
43.652,-79.3633,-0.6417868774887325,8
43.9426,-79.4452,-0.5182710364093235,12
43.6496,-79.3833,-0.36387623506006206,17
43.652,-79.3633,-0.24036039398065293,21
43.623,-79.3936,3.3415989973222118,137
43.6446,-79.3842,-0.4256341555997666,15
43.652,-79.3633,-0.6109079172188803,9
43.7334,-79.3329,-0.4565131158696189,14
43.6655,-79.4204,-0.36387623506006206,17
43.6404,-79.3995,-0.3947551953299143,16
43.652,-79.3633,-0.5182710364093235,12
43.652,-79.3633,-0.6109079172188803,9
49.2827,-123.121,1.3035876195119611,71
40.9767,-73.6955,0.2537029703369836,37
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6417868774887325,8
43.652,-79.3633,-0.580028956949028,10
43.6532,-79.3832,-0.5182710364093235,12
49.2672,-122.738,-0.4565131158696189,14
43.652,-79.3633,-0.36387623506006206,17
43.652,-79.3633,-0.5491499966791757,11
43.6509,-79.362,-0.580028956949028,10
43.652,-79.3633,-0.6109079172188803,9
45.5029,-73.5723,-0.1168445529012438,25
43.6532,-79.3832,2.260835387877382,102
43.652,-79.3633,-0.6109079172188803,9
43.6532,-79.3832,-0.5182710364093235,12
43.652,-79.3633,-0.6417868774887325,8
49.2827,-123.121,1.3035876195119611,71
43.8025,-79.344,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
45.4215,-75.6972,3.1254462754332457,130
43.652,-79.3633,-0.5491499966791757,11
43.652,-79.3633,-0.6109079172188803,9
45.4215,-75.6972,6.336858143497883,234
45.5017,-73.5673,-0.36387623506006206,17
43.6152,-79.5574,-0.08596559263139153,26
43.6447,-79.3841,-0.4256341555997666,15
43.7,-79.5667,-0.3947551953299143,16
43.8025,-79.344,-0.5491499966791757,11
45.497,-73.5734,-0.3947551953299143,16
43.8025,-79.344,-0.6417868774887325,8
43.652,-79.3633,-0.5491499966791757,11
39.0438,-77.4874,-0.3947551953299143,16
43.8025,-79.344,-0.6417868774887325,8
43.8025,-79.344,-0.580028956949028,10
43.8025,-79.344,-0.580028956949028,10
43.6447,-79.3841,-0.5182710364093235,12
43.6449,-79.3843,-0.48739207613947116,13
43.652,-79.3633,-0.580028956949028,10
43.6446,-79.3842,-0.48739207613947116,13
43.8092,-79.3427,-0.580028956949028,10
43.652,-79.3633,-0.6417868774887325,8
43.75,-79.2,-0.1168445529012438,25
43.8092,-79.3427,-0.6109079172188803,9
43.782,-79.4713,-0.6109079172188803,9
43.623,-79.3936,2.8784145932744276,122
43.6655,-79.4204,1.056555937353143,63
43.652,-79.3633,-0.6417868774887325,8
43.9583,-78.3204,-0.5491499966791757,11
43.652,-79.3633,-0.580028956949028,10
43.6532,-79.3832,-0.14772351317109608,24
43.652,-79.3633,-0.580028956949028,10
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.7694,-79.4921,-0.3021183145203575,19
43.6446,-79.3842,-0.6417868774887325,8
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.6447,-79.3841,-0.3947551953299143,16
43.652,-79.3633,-0.6417868774887325,8
43.6446,-79.3842,-0.33299727479020974,18
43.8599,-79.341,-0.4256341555997666,15
43.7366,-79.5401,-0.36387623506006206,17
43.8025,-79.344,-0.6109079172188803,9
43.9583,-78.3204,-0.5491499966791757,11
43.6447,-79.3841,-0.5182710364093235,12
43.652,-79.3633,-0.4565131158696189,14
43.8092,-79.3427,-0.5182710364093235,12
43.7122,-79.2843,0.963919056543586,60
43.652,-79.3633,-0.6417868774887325,8
43.821,-79.3436,0.2537029703369836,37
43.6655,-79.4378,-0.5491499966791757,11
43.6414,-79.3772,-0.6109079172188803,9
43.6449,-79.3843,-0.08596559263139153,26
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.821,-79.3436,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.6417868774887325,8
43.652,-79.3633,-0.6109079172188803,9
43.7673,-79.4111,0.1610660895274267,34
43.6655,-79.4204,0.9947980168134384,61
43.6655,-79.4204,0.9947980168134384,61
43.6447,-79.3841,-0.14772351317109608,24
45.5029,-73.5723,-0.14772351317109608,24
43.652,-79.3633,-0.5182710364093235,12
43.6033,-79.538,-0.3947551953299143,16
43.6387,-79.4262,-0.4565131158696189,14
43.652,-79.3633,-0.580028956949028,10
43.7673,-79.4111,0.1610660895274267,34
43.782,-79.4713,-0.4565131158696189,14
43.6447,-79.3841,-0.5182710364093235,12
43.3688,-79.7556,-0.4256341555997666,15
43.2264,-79.7057,0.4389767319560972,43
43.6532,-79.3832,-0.5182710364093235,12
43.6446,-79.3842,-0.3947551953299143,16
43.6447,-79.3841,-0.4256341555997666,15
43.6447,-79.3841,-0.48739207613947116,13
43.652,-79.3633,-0.6417868774887325,8
43.6447,-79.3841,-0.5182710364093235,12
43.6447,-79.3841,-0.5491499966791757,11
43.6532,-79.3832,-0.4256341555997666,15
43.6532,-79.3832,-0.5182710364093235,12
43.6447,-79.3841,-0.48739207613947116,13
43.8259,-79.2518,0.6242504935752109,49
43.6655,-79.4204,-0.6109079172188803,9
43.6655,-79.4204,0.9947980168134384,61
43.6447,-79.3841,-0.5491499966791757,11
43.7379,-79.726,-0.1168445529012438,25
43.652,-79.3633,-0.6109079172188803,9
43.6447,-79.3841,-0.5491499966791757,11
43.652,-79.3633,-0.6109079172188803,9
43.6447,-79.3841,-0.48739207613947116,13
43.6447,-79.3841,-0.5182710364093235,12
43.6449,-79.3843,-0.5182710364093235,12
43.6447,-79.3841,-0.5182710364093235,12
43.6447,-79.3841,-0.5182710364093235,12
43.9583,-78.3204,-0.5491499966791757,11
43.652,-79.3633,-0.6417868774887325,8
43.649,-79.3856,-0.14772351317109608,24
43.649,-79.3856,-0.14772351317109608,24
43.6447,-79.3841,-0.48739207613947116,13
43.6447,-79.3841,-0.48739207613947116,13
43.6447,-79.3841,-0.48739207613947116,13
43.6447,-79.3841,-0.5182710364093235,12
25.7617,-80.1918,0.6860084141149154,51
43.652,-79.3633,-0.6109079172188803,9
49.2827,-123.121,1.3035876195119611,71
43.6447,-79.3841,-0.5491499966791757,11
43.9583,-78.3204,-0.5182710364093235,12
